date,site,lst
2015-08-01,Lower_Galilee_Mixed,40.12
2015-09-01,Lower_Galilee_Mixed,38.0
2015-10-01,Lower_Galilee_Mixed,32.62
2015-11-01,Lower_Galilee_Mixed,23.79
2015-12-01,Lower_Galilee_Mixed,16.9
2016-01-01,Lower_Galilee_Mixed,15.59
2016-02-01,Lower_Galilee_Mixed,20.67
2016-03-01,Lower_Galilee_Mixed,21.71
2016-04-01,Lower_Galilee_Mixed,32.87
2016-05-01,Lower_Galilee_Mixed,36.44
2016-06-01,Lower_Galilee_Mixed,40.86
2016-07-01,Lower_Galilee_Mixed,41.28
2016-08-01,Lower_Galilee_Mixed,38.64
2016-09-01,Lower_Galilee_Mixed,37.26
2016-10-01,Lower_Galilee_Mixed,34.06
2016-11-01,Lower_Galilee_Mixed,23.77
2016-12-01,Lower_Galilee_Mixed,15.25
2017-01-01,Lower_Galilee_Mixed,12.92
2017-02-01,Lower_Galilee_Mixed,16.95
2017-03-01,Lower_Galilee_Mixed,22.14
2017-04-01,Lower_Galilee_Mixed,31.1
2017-05-01,Lower_Galilee_Mixed,36.88
2017-06-01,Lower_Galilee_Mixed,39.74
2017-07-01,Lower_Galilee_Mixed,40.85
2017-08-01,Lower_Galilee_Mixed,39.96
2017-09-01,Lower_Galilee_Mixed,36.52
2017-10-01,Lower_Galilee_Mixed,30.98
2017-11-01,Lower_Galilee_Mixed,23.72
2017-12-01,Lower_Galilee_Mixed,18.14
2018-01-01,Lower_Galilee_Mixed,15.8
2018-02-01,Lower_Galilee_Mixed,18.48
2018-03-01,Lower_Galilee_Mixed,24.52
2018-04-01,Lower_Galilee_Mixed,30.12
2018-05-01,Lower_Galilee_Mixed,35.82
2018-06-01,Lower_Galilee_Mixed,38.26
2018-07-01,Lower_Galilee_Mixed,39.48
2018-08-01,Lower_Galilee_Mixed,38.58
2018-09-01,Lower_Galilee_Mixed,38.12
2018-10-01,Lower_Galilee_Mixed,29.66
2018-11-01,Lower_Galilee_Mixed,24.01
2018-12-01,Lower_Galilee_Mixed,16.49
2019-01-01,Lower_Galilee_Mixed,14.26
2019-02-01,Lower_Galilee_Mixed,16.85
2019-03-01,Lower_Galilee_Mixed,19.86
2019-04-01,Lower_Galilee_Mixed,25.13
2019-05-01,Lower_Galilee_Mixed,35.97
2019-06-01,Lower_Galilee_Mixed,36.84
2019-07-01,Lower_Galilee_Mixed,39.46
2019-08-01,Lower_Galilee_Mixed,37.99
2019-09-01,Lower_Galilee_Mixed,36.34
2019-10-01,Lower_Galilee_Mixed,32.25
2019-11-01,Lower_Galilee_Mixed,25.29
2019-12-01,Lower_Galilee_Mixed,17.54
2020-01-01,Lower_Galilee_Mixed,13.71
2020-02-01,Lower_Galilee_Mixed,16.59
2020-03-01,Lower_Galilee_Mixed,20.24
2020-04-01,Lower_Galilee_Mixed,26.63
2020-05-01,Lower_Galilee_Mixed,35.66
2020-06-01,Lower_Galilee_Mixed,37.5
2020-07-01,Lower_Galilee_Mixed,38.74
2020-08-01,Lower_Galilee_Mixed,38.81
2020-09-01,Lower_Galilee_Mixed,37.91
2020-10-01,Lower_Galilee_Mixed,34.39
2020-11-01,Lower_Galilee_Mixed,21.98
2020-12-01,Lower_Galilee_Mixed,17.21
2021-01-01,Lower_Galilee_Mixed,17.11
2021-02-01,Lower_Galilee_Mixed,18.63
2021-03-01,Lower_Galilee_Mixed,21.85
2021-04-01,Lower_Galilee_Mixed,30.41
2021-05-01,Lower_Galilee_Mixed,36.54
2021-06-01,Lower_Galilee_Mixed,37.7
2021-07-01,Lower_Galilee_Mixed,39.31
2021-08-01,Lower_Galilee_Mixed,40.23
2021-09-01,Lower_Galilee_Mixed,36.73
2021-10-01,Lower_Galilee_Mixed,32.67
2021-11-01,Lower_Galilee_Mixed,26.19
2021-12-01,Lower_Galilee_Mixed,16.43
2022-01-01,Lower_Galilee_Mixed,14.9
2022-02-01,Lower_Galilee_Mixed,17.09
2022-03-01,Lower_Galilee_Mixed,17.32
2022-04-01,Lower_Galilee_Mixed,28.33
2022-05-01,Lower_Galilee_Mixed,34.63
2022-06-01,Lower_Galilee_Mixed,38.24
2022-07-01,Lower_Galilee_Mixed,39.53
2022-08-01,Lower_Galilee_Mixed,38.07
2022-09-01,Lower_Galilee_Mixed,35.76
2022-10-01,Lower_Galilee_Mixed,31.46
2022-11-01,Lower_Galilee_Mixed,23.59
2022-12-01,Lower_Galilee_Mixed,18.75
2023-01-01,Lower_Galilee_Mixed,17.49
2023-02-01,Lower_Galilee_Mixed,17.28
2023-03-01,Lower_Galilee_Mixed,22.29
2023-04-01,Lower_Galilee_Mixed,26.96
2023-05-01,Lower_Galilee_Mixed,34.76
2023-06-01,Lower_Galilee_Mixed,37.71
2023-07-01,Lower_Galilee_Mixed,40.94
2023-08-01,Lower_Galilee_Mixed,38.29
2023-09-01,Lower_Galilee_Mixed,37.67
2023-10-01,Lower_Galilee_Mixed,30.56
2023-11-01,Lower_Galilee_Mixed,26.12
2023-12-01,Lower_Galilee_Mixed,17.23
2024-01-01,Lower_Galilee_Mixed,15.57
2024-02-01,Lower_Galilee_Mixed,16.11
2024-03-01,Lower_Galilee_Mixed,19.25
2024-04-01,Lower_Galilee_Mixed,29.1
2024-05-01,Lower_Galilee_Mixed,31.86
2024-06-01,Lower_Galilee_Mixed,38.49
2024-07-01,Lower_Galilee_Mixed,37.94
2024-08-01,Lower_Galilee_Mixed,36.67
2024-09-01,Lower_Galilee_Mixed,33.8
2024-10-01,Lower_Galilee_Mixed,29.67
2024-11-01,Lower_Galilee_Mixed,22.34
2024-12-01,Lower_Galilee_Mixed,16.24
2025-01-01,Lower_Galilee_Mixed,14.55
2025-02-01,Lower_Galilee_Mixed,13.72
2025-03-01,Lower_Galilee_Mixed,20.46
2025-04-01,Lower_Galilee_Mixed,27.15
2025-05-01,Lower_Galilee_Mixed,34.38
2025-06-01,Lower_Galilee_Mixed,37.12
2025-07-01,Lower_Galilee_Mixed,37.84
2025-08-01,Lower_Galilee_Mixed,34.95
2025-09-01,Lower_Galilee_Mixed,34.11
2025-10-01,Lower_Galilee_Mixed,28.63
2025-11-01,Lower_Galilee_Mixed,24.34
2025-12-01,Lower_Galilee_Mixed,13.53
2026-01-01,Lower_Galilee_Mixed,10.84
2026-02-01,Lower_Galilee_Mixed,15.28
2026-03-01,Lower_Galilee_Mixed,16.32
2026-04-01,Lower_Galilee_Mixed,23.44
2026-05-01,Lower_Galilee_Mixed,27.81
2000-02-01,Nazareth_Urban,19.45
2000-03-01,Nazareth_Urban,22.4
2000-04-01,Nazareth_Urban,28.17
2000-05-01,Nazareth_Urban,35.16
2000-06-01,Nazareth_Urban,39.11
2000-07-01,Nazareth_Urban,40.31
2000-08-01,Nazareth_Urban,38.69
2000-09-01,Nazareth_Urban,36.21
2000-10-01,Nazareth_Urban,31.88
2000-11-01,Nazareth_Urban,25.39
2000-12-01,Nazareth_Urban,16.42
2001-01-01,Nazareth_Urban,16.18
2001-02-01,Nazareth_Urban,17.38
2001-03-01,Nazareth_Urban,27.44
2001-04-01,Nazareth_Urban,30.7
2001-05-01,Nazareth_Urban,36.24
2001-06-01,Nazareth_Urban,40.52
2001-07-01,Nazareth_Urban,39.61
2001-08-01,Nazareth_Urban,38.65
2001-09-01,Nazareth_Urban,35.86
2001-10-01,Nazareth_Urban,32.67
2001-11-01,Nazareth_Urban,22.69
2001-12-01,Nazareth_Urban,16.47
2002-01-01,Nazareth_Urban,13.9
2002-02-01,Nazareth_Urban,17.96
2002-03-01,Nazareth_Urban,25.44
2002-04-01,Nazareth_Urban,27.74
2002-05-01,Nazareth_Urban,33.79
2002-06-01,Nazareth_Urban,38.04
2002-07-01,Nazareth_Urban,38.94
2002-08-01,Nazareth_Urban,37.36
2002-09-01,Nazareth_Urban,35.75
2002-10-01,Nazareth_Urban,32.11
2002-11-01,Nazareth_Urban,25.35
2002-12-01,Nazareth_Urban,16.51
2003-01-01,Nazareth_Urban,17.05
2003-02-01,Nazareth_Urban,13.94
2003-03-01,Nazareth_Urban,17.64
2003-04-01,Nazareth_Urban,27.99
2003-05-01,Nazareth_Urban,35.3
2003-06-01,Nazareth_Urban,37.64
2003-07-01,Nazareth_Urban,38.71
2003-08-01,Nazareth_Urban,38.04
2003-09-01,Nazareth_Urban,35.14
2003-10-01,Nazareth_Urban,32.04
2003-11-01,Nazareth_Urban,23.97
2003-12-01,Nazareth_Urban,15.76
2004-01-01,Nazareth_Urban,15.19
2004-02-01,Nazareth_Urban,16.26
2004-03-01,Nazareth_Urban,23.79
2004-04-01,Nazareth_Urban,30.25
2004-05-01,Nazareth_Urban,33.12
2004-06-01,Nazareth_Urban,37.29
2004-07-01,Nazareth_Urban,39.14
2004-08-01,Nazareth_Urban,38.0
2004-09-01,Nazareth_Urban,36.53
2004-10-01,Nazareth_Urban,32.33
2004-11-01,Nazareth_Urban,25.34
2004-12-01,Nazareth_Urban,14.87
2005-01-01,Nazareth_Urban,13.12
2005-02-01,Nazareth_Urban,17.13
2005-03-01,Nazareth_Urban,24.56
2005-04-01,Nazareth_Urban,29.99
2005-05-01,Nazareth_Urban,34.33
2005-06-01,Nazareth_Urban,35.97
2005-07-01,Nazareth_Urban,39.05
2005-08-01,Nazareth_Urban,37.64
2005-09-01,Nazareth_Urban,35.72
2005-10-01,Nazareth_Urban,30.99
2005-11-01,Nazareth_Urban,21.71
2005-12-01,Nazareth_Urban,19.88
2006-01-01,Nazareth_Urban,14.75
2006-02-01,Nazareth_Urban,17.86
2006-03-01,Nazareth_Urban,21.82
2006-04-01,Nazareth_Urban,29.55
2006-05-01,Nazareth_Urban,34.21
2006-06-01,Nazareth_Urban,37.38
2006-07-01,Nazareth_Urban,37.29
2006-08-01,Nazareth_Urban,38.13
2006-09-01,Nazareth_Urban,36.02
2006-10-01,Nazareth_Urban,31.59
2006-11-01,Nazareth_Urban,20.81
2006-12-01,Nazareth_Urban,16.58
2007-01-01,Nazareth_Urban,14.61
2007-02-01,Nazareth_Urban,16.97
2007-03-01,Nazareth_Urban,21.93
2007-04-01,Nazareth_Urban,27.24
2007-05-01,Nazareth_Urban,34.17
2007-06-01,Nazareth_Urban,38.7
2007-07-01,Nazareth_Urban,38.4
2007-08-01,Nazareth_Urban,37.72
2007-09-01,Nazareth_Urban,35.41
2007-10-01,Nazareth_Urban,31.16
2007-11-01,Nazareth_Urban,23.63
2007-12-01,Nazareth_Urban,16.19
2008-01-01,Nazareth_Urban,11.8
2008-02-01,Nazareth_Urban,14.73
2008-03-01,Nazareth_Urban,27.01
2008-04-01,Nazareth_Urban,31.6
2008-05-01,Nazareth_Urban,35.77
2008-06-01,Nazareth_Urban,38.79
2008-07-01,Nazareth_Urban,39.86
2008-08-01,Nazareth_Urban,38.5
2008-09-01,Nazareth_Urban,35.9
2008-10-01,Nazareth_Urban,31.6
2008-11-01,Nazareth_Urban,23.84
2008-12-01,Nazareth_Urban,18.14
2009-01-01,Nazareth_Urban,13.13
2009-02-01,Nazareth_Urban,15.98
2009-03-01,Nazareth_Urban,17.2
2009-04-01,Nazareth_Urban,28.01
2009-05-01,Nazareth_Urban,35.16
2009-06-01,Nazareth_Urban,38.51
2009-07-01,Nazareth_Urban,39.13
2009-08-01,Nazareth_Urban,38.27
2009-09-01,Nazareth_Urban,34.15
2009-10-01,Nazareth_Urban,32.22
2009-11-01,Nazareth_Urban,21.6
2009-12-01,Nazareth_Urban,16.46
2010-01-01,Nazareth_Urban,17.73
2010-02-01,Nazareth_Urban,18.12
2010-03-01,Nazareth_Urban,24.27
2010-04-01,Nazareth_Urban,30.16
2010-05-01,Nazareth_Urban,34.3
2010-06-01,Nazareth_Urban,37.42
2010-07-01,Nazareth_Urban,37.63
2010-08-01,Nazareth_Urban,38.8
2010-09-01,Nazareth_Urban,35.6
2010-10-01,Nazareth_Urban,31.7
2010-11-01,Nazareth_Urban,28.51
2010-12-01,Nazareth_Urban,22.3
2011-01-01,Nazareth_Urban,15.24
2011-02-01,Nazareth_Urban,18.21
2011-03-01,Nazareth_Urban,23.43
2011-04-01,Nazareth_Urban,26.29
2011-05-01,Nazareth_Urban,30.36
2011-06-01,Nazareth_Urban,36.42
2011-07-01,Nazareth_Urban,38.77
2011-08-01,Nazareth_Urban,37.62
2011-09-01,Nazareth_Urban,35.6
2011-10-01,Nazareth_Urban,31.06
2011-11-01,Nazareth_Urban,20.15
2011-12-01,Nazareth_Urban,17.58
2012-01-01,Nazareth_Urban,13.6
2012-02-01,Nazareth_Urban,13.55
2012-03-01,Nazareth_Urban,20.63
2012-04-01,Nazareth_Urban,30.52
2012-05-01,Nazareth_Urban,35.19
2012-06-01,Nazareth_Urban,37.74
2012-07-01,Nazareth_Urban,39.6
2012-08-01,Nazareth_Urban,39.81
2012-09-01,Nazareth_Urban,36.57
2012-10-01,Nazareth_Urban,32.51
2012-11-01,Nazareth_Urban,26.04
2012-12-01,Nazareth_Urban,15.71
2013-01-01,Nazareth_Urban,15.05
2013-02-01,Nazareth_Urban,19.0
2013-03-01,Nazareth_Urban,24.06
2013-04-01,Nazareth_Urban,32.9
2013-05-01,Nazareth_Urban,34.94
2013-06-01,Nazareth_Urban,37.39
2013-07-01,Nazareth_Urban,37.8
2013-08-01,Nazareth_Urban,38.15
2013-09-01,Nazareth_Urban,35.59
2013-10-01,Nazareth_Urban,30.52
2013-11-01,Nazareth_Urban,26.14
2013-12-01,Nazareth_Urban,14.81
2014-01-01,Nazareth_Urban,16.35
2014-02-01,Nazareth_Urban,19.73
2014-03-01,Nazareth_Urban,26.67
2014-04-01,Nazareth_Urban,31.21
2014-05-01,Nazareth_Urban,34.58
2014-06-01,Nazareth_Urban,37.67
2014-07-01,Nazareth_Urban,38.64
2014-08-01,Nazareth_Urban,37.89
2014-09-01,Nazareth_Urban,33.86
2014-10-01,Nazareth_Urban,31.69
2014-11-01,Nazareth_Urban,22.5
2014-12-01,Nazareth_Urban,17.37
2015-01-01,Nazareth_Urban,15.42
2015-02-01,Nazareth_Urban,17.12
2015-03-01,Nazareth_Urban,21.98
2015-04-01,Nazareth_Urban,28.77
2015-05-01,Nazareth_Urban,34.46
2015-06-01,Nazareth_Urban,34.3
2015-07-01,Nazareth_Urban,38.1
2015-08-01,Nazareth_Urban,38.49
2015-09-01,Nazareth_Urban,35.78
2015-10-01,Nazareth_Urban,32.13
2015-11-01,Nazareth_Urban,22.59
2015-12-01,Nazareth_Urban,17.32
2016-01-01,Nazareth_Urban,15.68
2016-02-01,Nazareth_Urban,21.14
2016-03-01,Nazareth_Urban,22.44
2016-04-01,Nazareth_Urban,31.21
2016-05-01,Nazareth_Urban,34.15
2016-06-01,Nazareth_Urban,38.92
2016-07-01,Nazareth_Urban,39.46
2016-08-01,Nazareth_Urban,36.43
2016-09-01,Nazareth_Urban,35.84
2016-10-01,Nazareth_Urban,32.68
2016-11-01,Nazareth_Urban,21.96
2016-12-01,Nazareth_Urban,14.38
2017-01-01,Nazareth_Urban,13.72
2017-02-01,Nazareth_Urban,17.63
2017-03-01,Nazareth_Urban,25.48
2017-04-01,Nazareth_Urban,31.5
2017-05-01,Nazareth_Urban,35.17
2017-06-01,Nazareth_Urban,38.25
2017-07-01,Nazareth_Urban,39.24
2017-08-01,Nazareth_Urban,38.04
2017-09-01,Nazareth_Urban,35.61
2017-10-01,Nazareth_Urban,30.94
2017-11-01,Nazareth_Urban,24.18
2017-12-01,Nazareth_Urban,17.94
2018-01-01,Nazareth_Urban,15.36
2018-02-01,Nazareth_Urban,18.45
2018-03-01,Nazareth_Urban,26.06
2018-04-01,Nazareth_Urban,31.61
2018-05-01,Nazareth_Urban,33.77
2018-06-01,Nazareth_Urban,37.55
2018-07-01,Nazareth_Urban,38.29
2018-08-01,Nazareth_Urban,36.42
2018-09-01,Nazareth_Urban,36.07
2018-10-01,Nazareth_Urban,29.63
2018-11-01,Nazareth_Urban,24.88
2018-12-01,Nazareth_Urban,16.95
2019-01-01,Nazareth_Urban,14.78
2019-02-01,Nazareth_Urban,16.3
2019-03-01,Nazareth_Urban,21.98
2019-04-01,Nazareth_Urban,26.11
2019-05-01,Nazareth_Urban,36.49
2019-06-01,Nazareth_Urban,36.24
2019-07-01,Nazareth_Urban,38.67
2019-08-01,Nazareth_Urban,36.83
2019-09-01,Nazareth_Urban,35.74
2019-10-01,Nazareth_Urban,31.86
2019-11-01,Nazareth_Urban,25.15
2019-12-01,Nazareth_Urban,18.38
2020-01-01,Nazareth_Urban,13.78
2020-02-01,Nazareth_Urban,16.83
2020-03-01,Nazareth_Urban,22.84
2020-04-01,Nazareth_Urban,28.59
2020-05-01,Nazareth_Urban,35.66
2020-06-01,Nazareth_Urban,36.73
2020-07-01,Nazareth_Urban,37.85
2020-08-01,Nazareth_Urban,37.43
2020-09-01,Nazareth_Urban,36.81
2020-10-01,Nazareth_Urban,33.56
2020-11-01,Nazareth_Urban,22.38
2020-12-01,Nazareth_Urban,17.48
2021-01-01,Nazareth_Urban,16.96
2021-02-01,Nazareth_Urban,18.83
2021-03-01,Nazareth_Urban,22.64
2021-04-01,Nazareth_Urban,32.22
2021-05-01,Nazareth_Urban,35.64
2021-06-01,Nazareth_Urban,37.23
2021-07-01,Nazareth_Urban,39.01
2021-08-01,Nazareth_Urban,39.27
2021-09-01,Nazareth_Urban,35.27
2021-10-01,Nazareth_Urban,31.41
2021-11-01,Nazareth_Urban,25.75
2021-12-01,Nazareth_Urban,14.66
2022-01-01,Nazareth_Urban,14.07
2022-02-01,Nazareth_Urban,17.56
2022-03-01,Nazareth_Urban,17.99
2022-04-01,Nazareth_Urban,29.59
2022-05-01,Nazareth_Urban,33.89
2022-06-01,Nazareth_Urban,37.41
2022-07-01,Nazareth_Urban,38.81
2022-08-01,Nazareth_Urban,36.56
2022-09-01,Nazareth_Urban,34.89
2022-10-01,Nazareth_Urban,31.12
2022-11-01,Nazareth_Urban,24.63
2022-12-01,Nazareth_Urban,18.55
2023-01-01,Nazareth_Urban,16.73
2023-02-01,Nazareth_Urban,17.8
2023-03-01,Nazareth_Urban,23.52
2023-04-01,Nazareth_Urban,29.38
2023-05-01,Nazareth_Urban,33.81
2023-06-01,Nazareth_Urban,36.69
2023-07-01,Nazareth_Urban,39.71
2023-08-01,Nazareth_Urban,36.91
2023-09-01,Nazareth_Urban,35.75
2023-10-01,Nazareth_Urban,30.18
2023-11-01,Nazareth_Urban,26.69
2023-12-01,Nazareth_Urban,17.85
2024-01-01,Nazareth_Urban,16.05
2024-02-01,Nazareth_Urban,16.38
2024-03-01,Nazareth_Urban,20.3
2024-04-01,Nazareth_Urban,30.21
2024-05-01,Nazareth_Urban,32.13
2024-06-01,Nazareth_Urban,38.08
2024-07-01,Nazareth_Urban,36.78
2024-08-01,Nazareth_Urban,34.97
2024-09-01,Nazareth_Urban,32.6
2024-10-01,Nazareth_Urban,28.62
2024-11-01,Nazareth_Urban,22.0
2024-12-01,Nazareth_Urban,16.1
2025-01-01,Nazareth_Urban,13.47
2025-02-01,Nazareth_Urban,14.18
2025-03-01,Nazareth_Urban,22.54
2025-04-01,Nazareth_Urban,28.18
2025-05-01,Nazareth_Urban,32.83
2025-06-01,Nazareth_Urban,35.6
2025-07-01,Nazareth_Urban,36.16
2025-08-01,Nazareth_Urban,33.84
2025-09-01,Nazareth_Urban,32.52
2025-10-01,Nazareth_Urban,27.63
2025-11-01,Nazareth_Urban,24.24
2025-12-01,Nazareth_Urban,14.94
2026-01-01,Nazareth_Urban,11.89
2026-02-01,Nazareth_Urban,15.89
2026-03-01,Nazareth_Urban,15.59
2026-04-01,Nazareth_Urban,25.0
2026-05-01,Nazareth_Urban,26.92
2000-02-01,Upper_Galilee_Forest,14.76
2000-03-01,Upper_Galilee_Forest,18.23
2000-04-01,Upper_Galilee_Forest,23.54
2000-05-01,Upper_Galilee_Forest,30.5
2000-06-01,Upper_Galilee_Forest,34.26
2000-07-01,Upper_Galilee_Forest,36.37
2000-08-01,Upper_Galilee_Forest,34.09
2000-09-01,Upper_Galilee_Forest,33.02
2000-10-01,Upper_Galilee_Forest,29.52
2000-11-01,Upper_Galilee_Forest,23.63
2000-12-01,Upper_Galilee_Forest,16.52
2001-01-01,Upper_Galilee_Forest,15.88
2001-02-01,Upper_Galilee_Forest,16.25
2001-03-01,Upper_Galilee_Forest,23.25
2001-04-01,Upper_Galilee_Forest,26.28
2001-05-01,Upper_Galilee_Forest,32.28
2001-06-01,Upper_Galilee_Forest,35.84
2001-07-01,Upper_Galilee_Forest,35.41
2001-08-01,Upper_Galilee_Forest,35.14
2001-09-01,Upper_Galilee_Forest,32.39
2001-10-01,Upper_Galilee_Forest,28.69
2001-11-01,Upper_Galilee_Forest,21.91
2001-12-01,Upper_Galilee_Forest,15.4
2002-01-01,Upper_Galilee_Forest,13.81
2002-02-01,Upper_Galilee_Forest,18.84
2002-03-01,Upper_Galilee_Forest,22.97
2002-04-01,Upper_Galilee_Forest,22.06
2002-05-01,Upper_Galilee_Forest,29.8
2002-06-01,Upper_Galilee_Forest,32.97
2002-07-01,Upper_Galilee_Forest,34.18
2002-08-01,Upper_Galilee_Forest,33.98
2002-09-01,Upper_Galilee_Forest,32.66
2002-10-01,Upper_Galilee_Forest,29.93
2002-11-01,Upper_Galilee_Forest,24.28
2002-12-01,Upper_Galilee_Forest,16.82
2003-01-01,Upper_Galilee_Forest,17.34
2003-02-01,Upper_Galilee_Forest,14.13
2003-03-01,Upper_Galilee_Forest,17.1
2003-04-01,Upper_Galilee_Forest,23.39
2003-05-01,Upper_Galilee_Forest,31.44
2003-06-01,Upper_Galilee_Forest,32.48
2003-07-01,Upper_Galilee_Forest,33.33
2003-08-01,Upper_Galilee_Forest,33.82
2003-09-01,Upper_Galilee_Forest,31.61
2003-10-01,Upper_Galilee_Forest,29.75
2003-11-01,Upper_Galilee_Forest,22.88
2003-12-01,Upper_Galilee_Forest,16.58
2004-01-01,Upper_Galilee_Forest,14.66
2004-02-01,Upper_Galilee_Forest,15.0
2004-03-01,Upper_Galilee_Forest,21.3
2004-04-01,Upper_Galilee_Forest,26.4
2004-05-01,Upper_Galilee_Forest,28.62
2004-06-01,Upper_Galilee_Forest,32.43
2004-07-01,Upper_Galilee_Forest,35.13
2004-08-01,Upper_Galilee_Forest,33.9
2004-09-01,Upper_Galilee_Forest,33.18
2004-10-01,Upper_Galilee_Forest,29.86
2004-11-01,Upper_Galilee_Forest,21.85
2004-12-01,Upper_Galilee_Forest,14.94
2005-01-01,Upper_Galilee_Forest,14.09
2005-02-01,Upper_Galilee_Forest,15.92
2005-03-01,Upper_Galilee_Forest,20.8
2005-04-01,Upper_Galilee_Forest,25.03
2005-05-01,Upper_Galilee_Forest,29.71
2005-06-01,Upper_Galilee_Forest,33.21
2005-07-01,Upper_Galilee_Forest,34.84
2005-08-01,Upper_Galilee_Forest,34.65
2005-09-01,Upper_Galilee_Forest,33.53
2005-10-01,Upper_Galilee_Forest,29.41
2005-11-01,Upper_Galilee_Forest,19.81
2005-12-01,Upper_Galilee_Forest,19.67
2006-01-01,Upper_Galilee_Forest,13.51
2006-02-01,Upper_Galilee_Forest,17.98
2006-03-01,Upper_Galilee_Forest,18.89
2006-04-01,Upper_Galilee_Forest,25.09
2006-05-01,Upper_Galilee_Forest,29.14
2006-06-01,Upper_Galilee_Forest,32.82
2006-07-01,Upper_Galilee_Forest,32.67
2006-08-01,Upper_Galilee_Forest,34.23
2006-09-01,Upper_Galilee_Forest,33.79
2006-10-01,Upper_Galilee_Forest,28.35
2006-11-01,Upper_Galilee_Forest,19.85
2006-12-01,Upper_Galilee_Forest,15.57
2007-01-01,Upper_Galilee_Forest,13.99
2007-02-01,Upper_Galilee_Forest,16.68
2007-03-01,Upper_Galilee_Forest,19.8
2007-04-01,Upper_Galilee_Forest,21.53
2007-05-01,Upper_Galilee_Forest,29.77
2007-06-01,Upper_Galilee_Forest,34.26
2007-07-01,Upper_Galilee_Forest,33.68
2007-08-01,Upper_Galilee_Forest,33.06
2007-09-01,Upper_Galilee_Forest,31.42
2007-10-01,Upper_Galilee_Forest,29.51
2007-11-01,Upper_Galilee_Forest,23.46
2007-12-01,Upper_Galilee_Forest,16.05
2008-01-01,Upper_Galilee_Forest,12.32
2008-02-01,Upper_Galilee_Forest,15.51
2008-03-01,Upper_Galilee_Forest,23.95
2008-04-01,Upper_Galilee_Forest,27.44
2008-05-01,Upper_Galilee_Forest,31.26
2008-06-01,Upper_Galilee_Forest,34.21
2008-07-01,Upper_Galilee_Forest,34.36
2008-08-01,Upper_Galilee_Forest,35.0
2008-09-01,Upper_Galilee_Forest,32.71
2008-10-01,Upper_Galilee_Forest,27.99
2008-11-01,Upper_Galilee_Forest,22.43
2008-12-01,Upper_Galilee_Forest,17.62
2009-01-01,Upper_Galilee_Forest,14.58
2009-02-01,Upper_Galilee_Forest,14.56
2009-03-01,Upper_Galilee_Forest,16.89
2009-04-01,Upper_Galilee_Forest,23.86
2009-05-01,Upper_Galilee_Forest,30.93
2009-06-01,Upper_Galilee_Forest,33.57
2009-07-01,Upper_Galilee_Forest,34.6
2009-08-01,Upper_Galilee_Forest,34.41
2009-09-01,Upper_Galilee_Forest,29.84
2009-10-01,Upper_Galilee_Forest,30.88
2009-11-01,Upper_Galilee_Forest,20.3
2009-12-01,Upper_Galilee_Forest,15.89
2010-01-01,Upper_Galilee_Forest,16.07
2010-02-01,Upper_Galilee_Forest,16.96
2010-03-01,Upper_Galilee_Forest,21.93
2010-04-01,Upper_Galilee_Forest,25.12
2010-05-01,Upper_Galilee_Forest,30.14
2010-06-01,Upper_Galilee_Forest,34.01
2010-07-01,Upper_Galilee_Forest,34.03
2010-08-01,Upper_Galilee_Forest,35.24
2010-09-01,Upper_Galilee_Forest,32.78
2010-10-01,Upper_Galilee_Forest,31.18
2010-11-01,Upper_Galilee_Forest,27.56
2010-12-01,Upper_Galilee_Forest,20.69
2011-01-01,Upper_Galilee_Forest,14.45
2011-02-01,Upper_Galilee_Forest,16.06
2011-03-01,Upper_Galilee_Forest,19.7
2011-04-01,Upper_Galilee_Forest,22.65
2011-05-01,Upper_Galilee_Forest,26.33
2011-06-01,Upper_Galilee_Forest,30.35
2011-07-01,Upper_Galilee_Forest,33.71
2011-08-01,Upper_Galilee_Forest,33.12
2011-09-01,Upper_Galilee_Forest,32.43
2011-10-01,Upper_Galilee_Forest,26.69
2011-11-01,Upper_Galilee_Forest,17.82
2011-12-01,Upper_Galilee_Forest,15.78
2012-01-01,Upper_Galilee_Forest,14.38
2012-02-01,Upper_Galilee_Forest,13.61
2012-03-01,Upper_Galilee_Forest,18.96
2012-04-01,Upper_Galilee_Forest,25.7
2012-05-01,Upper_Galilee_Forest,28.69
2012-06-01,Upper_Galilee_Forest,32.91
2012-07-01,Upper_Galilee_Forest,33.84
2012-08-01,Upper_Galilee_Forest,34.67
2012-09-01,Upper_Galilee_Forest,32.61
2012-10-01,Upper_Galilee_Forest,28.61
2012-11-01,Upper_Galilee_Forest,22.34
2012-12-01,Upper_Galilee_Forest,16.34
2013-01-01,Upper_Galilee_Forest,15.97
2013-02-01,Upper_Galilee_Forest,18.32
2013-03-01,Upper_Galilee_Forest,22.18
2013-04-01,Upper_Galilee_Forest,26.69
2013-05-01,Upper_Galilee_Forest,29.98
2013-06-01,Upper_Galilee_Forest,31.81
2013-07-01,Upper_Galilee_Forest,32.84
2013-08-01,Upper_Galilee_Forest,33.84
2013-09-01,Upper_Galilee_Forest,32.58
2013-10-01,Upper_Galilee_Forest,28.33
2013-11-01,Upper_Galilee_Forest,23.85
2013-12-01,Upper_Galilee_Forest,15.7
2014-01-01,Upper_Galilee_Forest,15.99
2014-02-01,Upper_Galilee_Forest,18.4
2014-03-01,Upper_Galilee_Forest,20.84
2014-04-01,Upper_Galilee_Forest,25.61
